"","O","NA.","NA..1","elev"
"386",-18.6996002197266,-115.87502565,50.62494375,2018.90197753906
"387",-18.2112007141113,-115.79169235,50.62494375,1139.93103027344
"388",-19.4228000640869,-115.70835905,50.62494375,1854.33435058594
"389",-19.9279003143311,-115.62502575,50.62494375,2232.6181640625
"390",-19.0443000793457,-115.54169245,50.62494375,1244.59191894531
"391",-20.1877994537354,-115.45835915,50.62494375,1996.2080078125
"392",-19.6637001037598,-115.37502585,50.62494375,1587.67248535156
"393",-20.4164009094238,-115.29169255,50.62494375,2511.54223632812
"394",-20.0506992340088,-115.20835925,50.62494375,2290.70483398438
"395",-19.2752990722656,-115.12502595,50.62494375,1674
"396",-20.2478008270264,-115.04169265,50.62494375,2096.3994140625
"397",-20.4610004425049,-114.95835935,50.62494375,2822.99365234375
"398",-20.3302001953125,-114.87502605,50.62494375,2004.36804199219
"399",-19.7959995269775,-114.79169275,50.62494375,2090.310546875
"400",-19.1728992462158,-114.70835945,50.62494375,1760.47924804688
"401",-18.9209995269775,-114.62502615,50.62494375,1829.80554199219
"402",-18.7306995391846,-114.54169285,50.62494375,1461.90478515625
"403",-18.5655994415283,-114.45835955,50.62494375,1324.43200683594
"404",-18.3794994354248,-114.37502625,50.62494375,1432.44274902344
"405",-18.2390003204346,-114.29169295,50.62494375,1370.61022949219
"406",-18.153299331665,-114.20835965,50.62494375,1268.11437988281
"407",-18.0750999450684,-114.12502635,50.62494375,1265.93395996094
"408",-17.9358005523682,-114.04169305,50.62494375,1146.89306640625
"409",-18.3003005981445,-115.95835895,50.54161045,1208.31713867188
"410",-19.3666000366211,-115.87502565,50.54161045,2067.39965820312
"411",-18.3125,-115.79169235,50.54161045,1711.73681640625
"412",-18.229700088501,-115.70835905,50.54161045,1171.640625
"413",-18.659200668335,-115.62502575,50.54161045,1370.44299316406
"414",-18.6534996032715,-115.54169245,50.54161045,1463.62768554688
"415",-19.0902996063232,-115.45835915,50.54161045,1671.02673339844
"416",-19.4181995391846,-115.37502585,50.54161045,2276.95190429688
"417",-19.5531997680664,-115.29169255,50.54161045,2015.40283203125
"418",-20.9687004089355,-115.20835925,50.54161045,2998.35278320312
"419",-20.1051006317139,-115.12502595,50.54161045,1863.69677734375
"420",-19.7961006164551,-115.04169265,50.54161045,1761.97937011719
"421",-20.3579998016357,-114.95835935,50.54161045,2018.92553710938
"422",-19.9897994995117,-114.87502605,50.54161045,2297.44262695312
"423",-20.2653007507324,-114.79169275,50.54161045,2572.50854492188
"424",-19.9761009216309,-114.70835945,50.54161045,2216.65698242188
"425",-19.388500213623,-114.62502615,50.54161045,1783.41845703125
"426",-18.8999004364014,-114.54169285,50.54161045,1578.65441894531
"427",-18.6187000274658,-114.45835955,50.54161045,1494.45495605469
"428",-18.3409996032715,-114.37502625,50.54161045,1317.02722167969
"429",-18.2145004272461,-114.29169295,50.54161045,1287.06689453125
"430",-18.1723003387451,-114.20835965,50.54161045,1329.09362792969
"431",-18.0265007019043,-114.12502635,50.54161045,1213.20007324219
"432",-17.8658008575439,-114.04169305,50.54161045,1101.59204101562
"433",-17.1263999938965,-115.95835895,50.45827715,878.167175292969
"434",-18.3973999023438,-115.87502565,50.45827715,1580.314453125
"435",-19.4736003875732,-115.79169235,50.45827715,1902.92211914062
"436",-17.8166999816895,-115.70835905,50.45827715,1380.04956054688
"437",-17.7555999755859,-115.62502575,50.45827715,1040.75671386719
"438",-19.1476001739502,-115.54169245,50.45827715,1329.34753417969
"439",-19.5622005462646,-115.45835915,50.45827715,2010.97900390625
"440",-19.6944007873535,-115.37502585,50.45827715,1748.67358398438
"441",-20.1641998291016,-115.29169255,50.45827715,2523.85302734375
"442",-19.9284992218018,-115.20835925,50.45827715,2005.59350585938
"443",-20.3229999542236,-115.12502595,50.45827715,2118.42651367188
"444",-19.7586002349854,-115.04169265,50.45827715,1778
"445",-19.5827007293701,-114.95835935,50.45827715,1689.72229003906
"446",-19.9225997924805,-114.87502605,50.45827715,2064.751953125
"447",-19.4354991912842,-114.79169275,50.45827715,1753.24584960938
"448",-20.0259990692139,-114.70835945,50.45827715,2192.10791015625
"449",-19.5347995758057,-114.62502615,50.45827715,2062.40356445312
"450",-18.9162998199463,-114.54169285,50.45827715,1766.62902832031
"451",-18.4752006530762,-114.45835955,50.45827715,1478.19445800781
"452",-18.3838005065918,-114.37502625,50.45827715,1350.33276367188
"453",-18.2625999450684,-114.29169295,50.45827715,1441.8583984375
"454",-18.0335998535156,-114.20835965,50.45827715,1241.96374511719
"455",-17.9692993164062,-114.12502635,50.45827715,1230.35241699219
"456",-17.8621997833252,-114.04169305,50.45827715,1155.94604492188
"457",-17.0387001037598,-115.95835895,50.37494385,1012.70318603516
"458",-17.2460994720459,-115.87502565,50.37494385,854
"459",-19.3187999725342,-115.79169235,50.37494385,1907.28955078125
"460",-18.9314994812012,-115.70835905,50.37494385,2131.55737304688
"461",-17.3658008575439,-115.62502575,50.37494385,965.487487792969
"462",-18.911600112915,-115.54169245,50.37494385,1383.02990722656
"463",-19.7360992431641,-115.45835915,50.37494385,2139.95825195312
"464",-19.3043994903564,-115.37502585,50.37494385,2283.43310546875
"465",-19.8069000244141,-115.29169255,50.37494385,2048.810546875
"466",-19.2369995117188,-115.20835925,50.37494385,1600.98754882812
"467",-20.3010997772217,-115.12502595,50.37494385,2825.99584960938
"468",-20.3309993743896,-115.04169265,50.37494385,2543.79370117188
"469",-19.2805995941162,-114.95835935,50.37494385,2153.49389648438
"470",-19.7413997650146,-114.87502605,50.37494385,1964.65844726562
"471",-19.7691993713379,-114.79169275,50.37494385,1902.23083496094
"472",-19.1445999145508,-114.70835945,50.37494385,1697.10717773438
"473",-19.1151008605957,-114.62502615,50.37494385,1652.30395507812
"474",-19.0221004486084,-114.54169285,50.37494385,1894.87854003906
"475",-18.6103000640869,-114.45835955,50.37494385,1492.85998535156
"476",-18.3871002197266,-114.37502625,50.37494385,1382.21325683594
"477",-18.2005996704102,-114.29169295,50.37494385,1336.35986328125
"478",-18.1212005615234,-114.20835965,50.37494385,1268
"479",-18.1109008789062,-114.12502635,50.37494385,1270.84643554688
"480",-17.8833999633789,-114.04169305,50.37494385,1184.24365234375
"481",-17.6483001708984,-115.95835895,50.29161055,1642.95373535156
"482",-16.8729991912842,-115.87502565,50.29161055,828.412780761719
"483",-18.8859004974365,-115.79169235,50.29161055,1746.25219726562
"484",-17.6798000335693,-115.70835905,50.29161055,1250.14477539062
"485",-18.4388999938965,-115.62502575,50.29161055,1867.54956054688
"486",-17.8258991241455,-115.54169245,50.29161055,1181.52563476562
"487",-18.9892997741699,-115.45835915,50.29161055,1875.568359375
"488",-19.2651996612549,-115.37502585,50.29161055,1474.81274414062
"489",-19.1450004577637,-115.29169255,50.29161055,1560.14477539062
"490",-19.0464992523193,-115.20835925,50.29161055,1420.23046875
"491",-19.9137992858887,-115.12502595,50.29161055,2534
"492",-19.7119998931885,-115.04169265,50.29161055,2486.00927734375
"493",-18.9832000732422,-114.95835935,50.29161055,1979.3125
"494",-19.568000793457,-114.87502605,50.29161055,2474.13989257812
"495",-20.42919921875,-114.79169275,50.29161055,2479.78637695312
"496",-19.4568996429443,-114.70835945,50.29161055,1847.45166015625
"497",-19.2688999176025,-114.62502615,50.29161055,1921.41333007812
"498",-19.4929008483887,-114.54169285,50.29161055,1898.81604003906
"499",-18.934700012207,-114.45835955,50.29161055,1623.61267089844
"500",-18.5839004516602,-114.37502625,50.29161055,1522.59924316406
"501",-18.2812004089355,-114.29169295,50.29161055,1383.28771972656
"502",-18.2544002532959,-114.20835965,50.29161055,1335
"503",-18.1814994812012,-114.12502635,50.29161055,1392.84643554688
"504",-18.077600479126,-114.04169305,50.29161055,1240.54956054688
"505",-18.4974994659424,-115.95835895,50.20827725,2225.44873046875
"506",-16.7346000671387,-115.87502565,50.20827725,933.781616210938
"507",-18.0221004486084,-115.79169235,50.20827725,1504.56640625
"508",-17.4953994750977,-115.70835905,50.20827725,925.003173828125
"509",-18.8038005828857,-115.62502575,50.20827725,1536.42883300781
"510",-19.0704002380371,-115.54169245,50.20827725,2185.18823242188
"511",-18.0300998687744,-115.45835915,50.20827725,1081.83410644531
"512",-19.6718997955322,-115.37502585,50.20827725,2059.68603515625
"513",-18.4118995666504,-115.29169255,50.20827725,1479.50317382812
"514",-19.0520992279053,-115.20835925,50.20827725,1933.77526855469
"515",-19.8036003112793,-115.12502595,50.20827725,1977.72045898438
"516",-19.4326992034912,-115.04169265,50.20827725,1542.88879394531
"517",-18.8027000427246,-114.95835935,50.20827725,1480.95922851562
"518",-19.2987003326416,-114.87502605,50.20827725,1746.81921386719
"519",-19.9158992767334,-114.79169275,50.20827725,2237.93359375
"520",-19.648099899292,-114.70835945,50.20827725,1973.33996582031
"521",-19.6242008209229,-114.62502615,50.20827725,2075.48876953125
"522",-19.9976997375488,-114.54169285,50.20827725,2131.6328125
"523",-19.4834003448486,-114.45835955,50.20827725,2332.3984375
"524",-18.7355003356934,-114.37502625,50.20827725,1712.68078613281
"525",-18.4549999237061,-114.29169295,50.20827725,1382.96081542969
"526",-18.2553997039795,-114.20835965,50.20827725,1341.50439453125
"527",-18.2392997741699,-114.12502635,50.20827725,1286.27124023438
"528",-18.2889003753662,-114.04169305,50.20827725,1286.09045410156
"529",-17.6942005157471,-115.95835895,50.12494395,1315.76721191406
"530",-17.2427005767822,-115.87502565,50.12494395,1120.57043457031
"531",-16.6832008361816,-115.79169235,50.12494395,833
"532",-17.4986000061035,-115.70835905,50.12494395,1508.63854980469
"533",-17.9489002227783,-115.62502575,50.12494395,1134.16748046875
"534",-18.4381008148193,-115.54169245,50.12494395,1206.3408203125
"535",-18.3803997039795,-115.45835915,50.12494395,2153.83911132812
"536",-18.8421993255615,-115.37502585,50.12494395,1815.08093261719
"537",-18.7693996429443,-115.29169255,50.12494395,1739.97595214844
"538",-19.6382007598877,-115.20835925,50.12494395,2314.46020507812
"539",-19.2663993835449,-115.12502595,50.12494395,1995.53601074219
"540",-19.8031005859375,-115.04169265,50.12494395,2360.98388671875
"541",-18.5529003143311,-114.95835935,50.12494395,1435.29516601562
"542",-19.0974998474121,-114.87502605,50.12494395,2008.80676269531
"543",-19.565299987793,-114.79169275,50.12494395,1679.72485351562
"544",-19.8465003967285,-114.70835945,50.12494395,2106.61206054688
"545",-19.6599998474121,-114.62502615,50.12494395,1898.95764160156
"546",-19.9605007171631,-114.54169285,50.12494395,2276.18627929688
"547",-19.4123992919922,-114.45835955,50.12494395,1980.92797851562
"548",-19.3010997772217,-114.37502625,50.12494395,1886.5
"549",-18.4860992431641,-114.29169295,50.12494395,1447
"550",-18.2404003143311,-114.20835965,50.12494395,1358.3564453125
"551",-18.2816009521484,-114.12502635,50.12494395,1280.53601074219
"552",-18.1438007354736,-114.04169305,50.12494395,1390.93359375
"553",-18.3038005828857,-115.95835895,50.04161065,1604.33935546875
"554",-17.8836994171143,-115.87502565,50.04161065,1537.71655273438
"555",-16.5578002929688,-115.79169235,50.04161065,798
"556",-17.4922008514404,-115.70835905,50.04161065,1524.03845214844
"557",-18.013599395752,-115.62502575,50.04161065,1238.72314453125
"558",-18.3556003570557,-115.54169245,50.04161065,1648.49597167969
"559",-18.7630996704102,-115.45835915,50.04161065,1480.72387695312
"560",-19.2726993560791,-115.37502585,50.04161065,1942.66162109375
"561",-19.699499130249,-115.29169255,50.04161065,2617.775390625
"562",-19.9281997680664,-115.20835925,50.04161065,1895.87170410156
"563",-19.1791000366211,-115.12502595,50.04161065,1683.61291503906
"564",-19.6396999359131,-115.04169265,50.04161065,2541.6142578125
"565",-18.5130004882812,-114.95835935,50.04161065,1959.20983886719
"566",-18.6200008392334,-114.87502605,50.04161065,1496.87121582031
"567",-19.0573997497559,-114.79169275,50.04161065,1923.20483398438
"568",-20.0168991088867,-114.70835945,50.04161065,2382.00122070312
"569",-19.4626007080078,-114.62502615,50.04161065,1845.32397460938
"570",-19.5153007507324,-114.54169285,50.04161065,1942.947265625
"571",-19.1578006744385,-114.45835955,50.04161065,1898.21435546875
"572",-19.3101997375488,-114.37502625,50.04161065,1844.93957519531
"573",-18.8054008483887,-114.29169295,50.04161065,1805.12084960938
"574",-18.3395004272461,-114.20835965,50.04161065,1428.90014648438
"575",-18.6194000244141,-114.12502635,50.04161065,1648.48510742188
"576",-18.4512004852295,-114.04169305,50.04161065,1433.87683105469
"577",-17.6800994873047,-117.95835815,51.95827655,1237.3759765625
"578",-18.5811996459961,-117.87502485,51.95827655,804.649597167969
"579",-18.5326995849609,-117.79169155,51.95827655,841.753784179688
"580",-18.4925003051758,-117.70835825,51.95827655,1463.95922851562
"581",-19.7924003601074,-117.62502495,51.95827655,1638.50476074219
"582",-19.6336002349854,-117.54169165,51.95827655,2495.26440429688
"583",-19.8561992645264,-117.45835835,51.95827655,2298.76977539062
"584",-18.5305995941162,-117.37502505,51.95827655,891
"585",-20.1975994110107,-117.29169175,51.95827655,2140.25268554688
"586",-20.3568992614746,-117.20835845,51.95827655,2200.283203125
"587",-20.7698993682861,-117.12502515,51.95827655,3067.53588867188
"588",-20.9192008972168,-117.04169185,51.95827655,2582.62963867188
"589",-20.3453006744385,-116.95835855,51.95827655,1909.28723144531
"590",-19.9312992095947,-116.87502525,51.95827655,2230.48803710938
"591",-19.1462001800537,-116.79169195,51.95827655,1533.05285644531
"592",-19.317699432373,-116.70835865,51.95827655,1457.06323242188
"593",-20.0156993865967,-116.62502535,51.95827655,2186.82592773438
"594",-19.701000213623,-116.54169205,51.95827655,2343.37036132812
"595",-19.9862003326416,-116.45835875,51.95827655,2334.1826171875
"596",-19.580099105835,-116.37502545,51.95827655,1612.83874511719
"597",-20.8157997131348,-116.29169215,51.95827655,2478.8935546875
"598",-20.702299118042,-116.20835885,51.95827655,2500.30395507812
"599",-20.6121997833252,-116.12502555,51.95827655,1992.96765136719
"600",-20.488899230957,-116.04169225,51.95827655,2354.67602539062
"601",-17.9598007202148,-117.95835815,51.87494325,1951.53845214844
"602",-17.887300491333,-117.87502485,51.87494325,753
"603",-19.2768001556396,-117.79169155,51.87494325,1758.71594238281
"604",-19.6100997924805,-117.70835825,51.87494325,2017.35083007812
"605",-19.8253002166748,-117.62502495,51.87494325,2133.38989257812
"606",-19.3619003295898,-117.54169165,51.87494325,1899.71301269531
"607",-18.8568992614746,-117.45835835,51.87494325,1026.75134277344
"608",-19.2768001556396,-117.37502505,51.87494325,2366.58715820312
"609",-18.6406993865967,-117.29169175,51.87494325,1018.2255859375
"610",-19.7178993225098,-117.20835845,51.87494325,1999.15478515625
"611",-20.1488990783691,-117.12502515,51.87494325,1790.01159667969
"612",-20.5174007415771,-117.04169185,51.87494325,2568.4375
"613",-20.434700012207,-116.95835855,51.87494325,2568.03442382812
"614",-20.0914001464844,-116.87502525,51.87494325,2848.17626953125
"615",-19.7268009185791,-116.79169195,51.87494325,1586.0126953125
"616",-19.9326000213623,-116.70835865,51.87494325,1814.314453125
"617",-20.6637001037598,-116.62502535,51.87494325,2238.41357421875
"618",-20.9440002441406,-116.54169205,51.87494325,2627.95092773438
"619",-20.7903003692627,-116.45835875,51.87494325,2226.6728515625
"620",-20.4127006530762,-116.37502545,51.87494325,2189.75561523438
"621",-20.75,-116.29169215,51.87494325,2419.017578125
"622",-21.3402996063232,-116.20835885,51.87494325,2710.73681640625
"623",-20.9043998718262,-116.12502555,51.87494325,2514.02221679688
"624",-20.668399810791,-116.04169225,51.87494325,2020.7529296875
"625",-20.06369972229,-117.95835815,51.79160995,2780.37841796875
"626",-18.843900680542,-117.87502485,51.79160995,2262.84936523438
"627",-17.7327995300293,-117.79169155,51.79160995,1522.43273925781
"628",-17.6117992401123,-117.70835825,51.79160995,774.367370605469
"629",-18.380500793457,-117.62502495,51.79160995,1563.81103515625
"630",-18.632999420166,-117.54169165,51.79160995,1696.77685546875
"631",-17.6515007019043,-117.45835835,51.79160995,1055.33898925781
"632",-17.7031002044678,-117.37502505,51.79160995,753
"633",-18.4762992858887,-117.29169175,51.79160995,1734.07836914062
"634",-19.2087001800537,-117.20835845,51.79160995,1338.69580078125
"635",-19.0226993560791,-117.12502515,51.79160995,1010.28985595703
"636",-20.1229991912842,-117.04169185,51.79160995,2553.70458984375
"637",-20.6219997406006,-116.95835855,51.79160995,2711.78564453125
"638",-20.11549949646,-116.87502525,51.79160995,1710.63391113281
"639",-19.6718997955322,-116.79169195,51.79160995,2281.34716796875
"640",-20.3785991668701,-116.70835865,51.79160995,1999.0517578125
"641",-20.0265998840332,-116.62502535,51.79160995,2123.86010742188
"642",-20.6573009490967,-116.54169205,51.79160995,2509.09033203125
"643",-20.6294002532959,-116.45835875,51.79160995,2529.63134765625
"644",-20.6989994049072,-116.37502545,51.79160995,1966.81201171875
"645",-21.4452991485596,-116.29169215,51.79160995,2611.16162109375
"646",-21.1492004394531,-116.20835885,51.79160995,2900.83642578125
"647",-20.5317993164062,-116.12502555,51.79160995,1887.42321777344
"648",-20.5634002685547,-116.04169225,51.79160995,2038.52404785156
"649",-19.5580997467041,-117.95835815,51.70827665,1783.35119628906
"650",-19.9193000793457,-117.87502485,51.70827665,2270.00830078125
"651",-19.2056007385254,-117.79169155,51.70827665,2063.1943359375
"652",-17.5958995819092,-117.70835825,51.70827665,754.735229492188
"653",-17.0792999267578,-117.62502495,51.70827665,753
"654",-17.0266990661621,-117.54169165,51.70827665,772.345336914062
"655",-18.766300201416,-117.45835835,51.70827665,2135.64208984375
"656",-19.2656002044678,-117.37502505,51.70827665,1681.58959960938
"657",-19.4948997497559,-117.29169175,51.70827665,2272.15356445312
"658",-19.5926990509033,-117.20835845,51.70827665,2105.0517578125
"659",-19.7754993438721,-117.12502515,51.70827665,2292.09619140625
"660",-19.9204998016357,-117.04169185,51.70827665,2015.35424804688
"661",-20.7971992492676,-116.95835855,51.70827665,2456.876953125
"662",-21.0737991333008,-116.87502525,51.70827665,2967.01440429688
"663",-20.8663005828857,-116.79169195,51.70827665,2660.06640625
"664",-19.3453006744385,-116.70835865,51.70827665,1478.65563964844
"665",-20.9647006988525,-116.62502535,51.70827665,2344.25122070312
"666",-20.4668006896973,-116.54169205,51.70827665,2441.36010742188
"667",-20.7504997253418,-116.45835875,51.70827665,2374.43676757812
"668",-20.9612007141113,-116.37502545,51.70827665,2481.72802734375
"669",-21.0550003051758,-116.29169215,51.70827665,2319.75439453125
"670",-20.8481006622314,-116.20835885,51.70827665,2315.86328125
"671",-21.0296993255615,-116.12502555,51.70827665,2715.82885742188
"672",-21.2304000854492,-116.04169225,51.70827665,2779.86010742188
"673",-19.4615001678467,-117.95835815,51.62494335,2194.24731445312
"674",-19.6527996063232,-117.87502485,51.62494335,1738.56005859375
"675",-19.1881999969482,-117.79169155,51.62494335,1168.30102539062
"676",-18.330099105835,-117.70835825,51.62494335,1313.93774414062
"677",-19.3638000488281,-117.62502495,51.62494335,2367.7119140625
"678",-17.4636001586914,-117.54169165,51.62494335,1403.30541992188
"679",-17.5272998809814,-117.45835835,51.62494335,1161.61108398438
"680",-18.0792999267578,-117.37502505,51.62494335,1075.88562011719
"681",-18.4552001953125,-117.29169175,51.62494335,1577.49072265625
"682",-19.298900604248,-117.20835845,51.62494335,2342.57763671875
"683",-19.6037998199463,-117.12502515,51.62494335,2387.7119140625
"684",-19.4174003601074,-117.04169185,51.62494335,2219.59838867188
"685",-19.0104999542236,-116.95835855,51.62494335,1349.00964355469
"686",-19.9179000854492,-116.87502525,51.62494335,2485.287109375
"687",-19.357400894165,-116.79169195,51.62494335,2479.16186523438
"688",-19.4647006988525,-116.70835865,51.62494335,1999.06323242188
"689",-20.8416996002197,-116.62502535,51.62494335,2022.88244628906
"690",-21.2369003295898,-116.54169205,51.62494335,2567.97509765625
"691",-20.7471008300781,-116.45835875,51.62494335,2677.86962890625
"692",-20.2133007049561,-116.37502545,51.62494335,2767.58471679688
"693",-20.7063999176025,-116.29169215,51.62494335,2481.97485351562
"694",-20.7810001373291,-116.20835885,51.62494335,2769.33203125
"695",-20.7779006958008,-116.12502555,51.62494335,1994.50805664062
"696",-21.2607002258301,-116.04169225,51.62494335,2644.77001953125
"697",-19.4356994628906,-117.95835815,51.54161005,1974.6884765625
"698",-19.574499130249,-117.87502485,51.54161005,2354.18969726562
"699",-18.794900894165,-117.79169155,51.54161005,1277.61120605469
"700",-19.9484004974365,-117.70835825,51.54161005,2606.96069335938
"701",-19.4669990539551,-117.62502495,51.54161005,2226.68823242188
"702",-18.5303001403809,-117.54169165,51.54161005,1922.64721679688
"703",-17.2991008758545,-117.45835835,51.54161005,1021.34747314453
"704",-17.6296997070312,-117.37502505,51.54161005,1223.35437011719
"705",-17.326099395752,-117.29169175,51.54161005,1091.20715332031
"706",-17.6277008056641,-117.20835845,51.54161005,1037.45520019531
"707",-18.1347999572754,-117.12502515,51.54161005,1171.24401855469
"708",-19.2271003723145,-117.04169185,51.54161005,2334.03759765625
"709",-19.1888999938965,-116.95835855,51.54161005,1646.69677734375
"710",-18.8194007873535,-116.87502525,51.54161005,993.872619628906
"711",-19.1032009124756,-116.79169195,51.54161005,1313.62365722656
"712",-19.9090995788574,-116.70835865,51.54161005,2252.1416015625
"713",-20.5911998748779,-116.62502535,51.54161005,2376.92333984375
"714",-20.148099899292,-116.54169205,51.54161005,2067.42578125
"715",-20.8771991729736,-116.45835875,51.54161005,2694.7216796875
"716",-20.4727001190186,-116.37502545,51.54161005,2354.31811523438
"717",-20.1513004302979,-116.29169215,51.54161005,1760
"718",-20.271900177002,-116.20835885,51.54161005,2199.14721679688
"719",-20.4071998596191,-116.12502555,51.54161005,2202.98803710938
"720",-20.7598991394043,-116.04169225,51.54161005,2106.06469726562
"721",-19.175199508667,-117.95835815,51.45827675,2112.26635742188
"722",-19.0153999328613,-117.87502485,51.45827675,2073.34301757812
"723",-19.6543998718262,-117.79169155,51.45827675,2107.74731445312
"724",-19.440299987793,-117.70835825,51.45827675,1851.15844726562
"725",-19.3097991943359,-117.62502495,51.45827675,2308.38940429688
"726",-17.9881992340088,-117.54169165,51.45827675,1735.69104003906
"727",-18.1060009002686,-117.45835835,51.45827675,1485.99682617188
"728",-18.1028003692627,-117.37502505,51.45827675,1653.52478027344
"729",-18.5454998016357,-117.29169175,51.45827675,1874.59265136719
"730",-17.5403003692627,-117.20835845,51.45827675,1085.92321777344
"731",-17.3183002471924,-117.12502515,51.45827675,764.167175292969
"732",-17.8934001922607,-117.04169185,51.45827675,1131.15686035156
"733",-18.2257995605469,-116.95835855,51.45827675,1230.88439941406
"734",-19.5254993438721,-116.87502525,51.45827675,2502.40966796875
"735",-19.9999008178711,-116.79169195,51.45827675,2371.15673828125
"736",-19.6616992950439,-116.70835865,51.45827675,2355.19799804688
"737",-19.7418994903564,-116.62502535,51.45827675,1887.09155273438
"738",-19.6924991607666,-116.54169205,51.45827675,1614.65942382812
"739",-19.7604007720947,-116.45835875,51.45827675,1559.67077636719
"740",-20.0086002349854,-116.37502545,51.45827675,2179.0048828125
"741",-19.5667991638184,-116.29169215,51.45827675,1767.21643066406
"742",-19.4286994934082,-116.20835885,51.45827675,1650.38403320312
"743",-20.6455001831055,-116.12502555,51.45827675,2390.69555664062
"744",-20.5377998352051,-116.04169225,51.45827675,2186.65795898438
"745",-19.173900604248,-117.95835815,51.37494345,2163.90502929688
"746",-18.6480007171631,-117.87502485,51.37494345,1357.42724609375
"747",-18.5729007720947,-117.79169155,51.37494345,1573.748046875
"748",-18.494499206543,-117.70835825,51.37494345,1330.88854980469
"749",-18.1534004211426,-117.62502495,51.37494345,1161.43737792969
"750",-19.1765003204346,-117.54169165,51.37494345,2154.12036132812
"751",-17.7518997192383,-117.45835835,51.37494345,1051.65673828125
"752",-19.0723991394043,-117.37502505,51.37494345,1944.64672851562
"753",-19.665599822998,-117.29169175,51.37494345,1965.63696289062
"754",-19.5695991516113,-117.20835845,51.37494345,1940.88635253906
"755",-17.9120998382568,-117.12502515,51.37494345,1276.00036621094
"756",-17.0104007720947,-117.04169185,51.37494345,778
"757",-18.4454002380371,-116.95835855,51.37494345,1892.4736328125
"758",-19.8768005371094,-116.87502525,51.37494345,2423.1845703125
"759",-19.7070999145508,-116.79169195,51.37494345,1726.97253417969
"760",-19.7723007202148,-116.70835865,51.37494345,2290.29833984375
"761",-19.0687007904053,-116.62502535,51.37494345,1593.45373535156
"762",-18.4927997589111,-116.54169205,51.37494345,1197
"763",-19.9710998535156,-116.45835875,51.37494345,2242.52807617188
"764",-20.3330001831055,-116.37502545,51.37494345,2060.83837890625
"765",-20.9365997314453,-116.29169215,51.37494345,2573.25268554688
"766",-20.0569000244141,-116.20835885,51.37494345,1880.216796875
"767",-19.2919998168945,-116.12502555,51.37494345,1599.50415039062
"768",-20.1187000274658,-116.04169225,51.37494345,2056.8955078125
"769",-19.2073001861572,-117.95835815,51.29161015,2582.86889648438
