"","O","NA.","NA..1","elev"
"770",-18.7458000183105,-117.87502485,51.29161015,2558.46997070312
"771",-18.2537002563477,-117.79169155,51.29161015,1131.49853515625
"772",-18.6268997192383,-117.70835825,51.29161015,1507.38879394531
"773",-18.9249000549316,-117.62502495,51.29161015,2353.6796875
"774",-18.6907997131348,-117.54169165,51.29161015,2073.037109375
"775",-18.9349994659424,-117.45835835,51.29161015,2500.61767578125
"776",-18.2644004821777,-117.37502505,51.29161015,1347.78747558594
"777",-19.5837001800537,-117.29169175,51.29161015,2177.650390625
"778",-19.9743003845215,-117.20835845,51.29161015,2255.671875
"779",-19.2896003723145,-117.12502515,51.29161015,2171.6591796875
"780",-17.7548007965088,-117.04169185,51.29161015,1300.39282226562
"781",-17.1630992889404,-116.95835855,51.29161015,793
"782",-18.5874004364014,-116.87502525,51.29161015,1249.66638183594
"783",-18.5757007598877,-116.79169195,51.29161015,1030.91979980469
"784",-19.3757991790771,-116.70835865,51.29161015,2499.62377929688
"785",-18.9409999847412,-116.62502535,51.29161015,1915.21545410156
"786",-19.2882995605469,-116.54169205,51.29161015,2480.89526367188
"787",-19.6833992004395,-116.45835875,51.29161015,1536.30322265625
"788",-19.9428005218506,-116.37502545,51.29161015,1652.90075683594
"789",-20.5955009460449,-116.29169215,51.29161015,2487.15747070312
"790",-20.730899810791,-116.20835885,51.29161015,2916.119140625
"791",-20.4445991516113,-116.12502555,51.29161015,2317.82006835938
"792",-19.2702007293701,-116.04169225,51.29161015,1697.22875976562
"793",-18.3497009277344,-117.95835815,51.20827685,1488.00695800781
"794",-18.1149005889893,-117.87502485,51.20827685,2097.68481445312
"795",-17.6366996765137,-117.79169155,51.20827685,1343.76477050781
"796",-17.9785995483398,-117.70835825,51.20827685,932.484802246094
"797",-18.3843994140625,-117.62502495,51.20827685,2051.841796875
"798",-19.2322006225586,-117.54169165,51.20827685,2650.36328125
"799",-19.4293003082275,-117.45835835,51.20827685,2436.37768554688
"800",-18.5496006011963,-117.37502505,51.20827685,1883.59204101562
"801",-18.9631996154785,-117.29169175,51.20827685,1964.44836425781
"802",-19.4955005645752,-117.20835845,51.20827685,2204.013671875
"803",-19.6422996520996,-117.12502515,51.20827685,2658.375
"804",-19.0923004150391,-117.04169185,51.20827685,2130.02392578125
"805",-17.6779003143311,-116.95835855,51.20827685,1305.6240234375
"806",-17.6875991821289,-116.87502525,51.20827685,914.093627929688
"807",-19.1254997253418,-116.79169195,51.20827685,2201.6171875
"808",-18.7784004211426,-116.70835865,51.20827685,1657.26977539062
"809",-18.1173992156982,-116.62502535,51.20827685,1070.88244628906
"810",-19.4090003967285,-116.54169205,51.20827685,1502.98352050781
"811",-19.9326000213623,-116.45835875,51.20827685,1618.53857421875
"812",-20.0877990722656,-116.37502545,51.20827685,2167.04809570312
"813",-20.0494995117188,-116.29169215,51.20827685,2094.71752929688
"814",-19.8048992156982,-116.20835885,51.20827685,1845.7236328125
"815",-19.9053001403809,-116.12502555,51.20827685,2235.57275390625
"816",-20.0690002441406,-116.04169225,51.20827685,2276.26708984375
"817",-17.5769004821777,-117.95835815,51.12494355,2112.04956054688
"818",-16.6544990539551,-117.87502485,51.12494355,916.315551757812
"819",-18.0016002655029,-117.79169155,51.12494355,1896.99731445312
"820",-18.7332992553711,-117.70835825,51.12494355,1736.23999023438
"821",-18.0545997619629,-117.62502495,51.12494355,1889.11755371094
"822",-18.3407001495361,-117.54169165,51.12494355,2198.1201171875
"823",-19.7626991271973,-117.45835835,51.12494355,1913.12084960938
"824",-19.7282009124756,-117.37502505,51.12494355,2578.26806640625
"825",-18.593900680542,-117.29169175,51.12494355,1290.01525878906
"826",-19.1159992218018,-117.20835845,51.12494355,1804.74084472656
"827",-18.7502002716064,-117.12502515,51.12494355,1898.78405761719
"828",-18.9388008117676,-117.04169185,51.12494355,1315.16833496094
"829",-18.9647998809814,-116.95835855,51.12494355,1634.10412597656
"830",-18.433500289917,-116.87502525,51.12494355,2178.54125976562
"831",-17.4111995697021,-116.79169195,51.12494355,995.075439453125
"832",-18.0301990509033,-116.70835865,51.12494355,964.23583984375
"833",-19.1177005767822,-116.62502535,51.12494355,2263.14306640625
"834",-18.3085994720459,-116.54169205,51.12494355,1358.48156738281
"835",-18.8551998138428,-116.45835875,51.12494355,1369.39196777344
"836",-19.5415992736816,-116.37502545,51.12494355,2165.830078125
"837",-20.255500793457,-116.29169215,51.12494355,1758.49438476562
"838",-19.699800491333,-116.20835885,51.12494355,2151.73095703125
"839",-19.423999786377,-116.12502555,51.12494355,1411.34020996094
"840",-20.3913993835449,-116.04169225,51.12494355,2113.4599609375
"841",-16.8631992340088,-117.95835815,51.04161025,571.625427246094
"842",-18.5508995056152,-117.87502485,51.04161025,2711.6279296875
"843",-18.5,-117.79169155,51.04161025,2337.26782226562
"844",-18.9073009490967,-117.70835825,51.04161025,2448.89428710938
"845",-17.8752002716064,-117.62502495,51.04161025,2061.06079101562
"846",-18.6362991333008,-117.54169165,51.04161025,2589.599609375
"847",-18.7036991119385,-117.45835835,51.04161025,1858.95043945312
"848",-19.6949005126953,-117.37502505,51.04161025,2209.01733398438
"849",-18.7082004547119,-117.29169175,51.04161025,2241.9384765625
"850",-19.2465991973877,-117.20835845,51.04161025,2056.61181640625
"851",-19.5412998199463,-117.12502515,51.04161025,2322.07592773438
"852",-19.5785007476807,-117.04169185,51.04161025,1775.63452148438
"853",-19.1562995910645,-116.95835855,51.04161025,2053.78051757812
"854",-18.3388004302979,-116.87502525,51.04161025,1632.36315917969
"855",-18.1501998901367,-116.79169195,51.04161025,1278.61181640625
"856",-17.5972003936768,-116.70835865,51.04161025,1384.58679199219
"857",-17.2602996826172,-116.62502535,51.04161025,932.318420410156
"858",-18.0305995941162,-116.54169205,51.04161025,999.649597167969
"859",-18.81130027771,-116.45835875,51.04161025,2257.37231445312
"860",-18.3568000793457,-116.37502545,51.04161025,1324
"861",-18.604700088501,-116.29169215,51.04161025,1282.32067871094
"862",-19.8561000823975,-116.20835885,51.04161025,2149.2294921875
"863",-20.0547008514404,-116.12502555,51.04161025,2303.02514648438
"864",-19.0638999938965,-116.04169225,51.04161025,1989.55358886719
"865",-16.9202003479004,-119.95835735,51.95827655,1508.03759765625
"866",-17.8362007141113,-119.87502405,51.95827655,1809.77954101562
"867",-17.515100479126,-119.79169075,51.95827655,1560.12963867188
"868",-17.6235008239746,-119.70835745,51.95827655,1601.72351074219
"869",-17.4193992614746,-119.62502415,51.95827655,1652.98706054688
"870",-17.4631996154785,-119.54169085,51.95827655,1591.41906738281
"871",-17.6660995483398,-119.45835755,51.95827655,1778.67761230469
"872",-16.6622009277344,-119.37502425,51.95827655,1270.37683105469
"873",-17.3432998657227,-119.29169095,51.95827655,1303.72888183594
"874",-17.5519008636475,-119.20835765,51.95827655,1192.44396972656
"875",-17.0417003631592,-119.12502435,51.95827655,1630.59118652344
"876",-17.9321994781494,-119.04169105,51.95827655,1485.75695800781
"877",-18.6082000732422,-118.95835775,51.95827655,1705.10034179688
"878",-18.0694007873535,-118.87502445,51.95827655,1951.80383300781
"879",-17.8201999664307,-118.79169115,51.95827655,1142.51916503906
"880",-18.0251007080078,-118.70835785,51.95827655,1256.91125488281
"881",-17.5237007141113,-118.62502455,51.95827655,1328.84729003906
"882",-17.3311004638672,-118.54169125,51.95827655,1063.55200195312
"883",-18.7192993164062,-118.45835795,51.95827655,2018.15087890625
"884",-18.7845993041992,-118.37502465,51.95827655,1832.33605957031
"885",-19.4589996337891,-118.29169135,51.95827655,2120.77734375
"886",-19.0426998138428,-118.20835805,51.95827655,1958.79602050781
"887",-17.6844005584717,-118.12502475,51.95827655,1358.7275390625
"888",-17.5890007019043,-118.04169145,51.95827655,753
"889",-17.0114994049072,-119.95835735,51.87494325,1476
"890",-17.8903007507324,-119.87502405,51.87494325,1769.73681640625
"891",-17.5090999603271,-119.79169075,51.87494325,1207.69812011719
"892",-17.2733001708984,-119.70835745,51.87494325,1483.39916992188
"893",-16.5480995178223,-119.62502415,51.87494325,1356.80444335938
"894",-17.3304004669189,-119.54169085,51.87494325,1651.27893066406
"895",-17.6516990661621,-119.45835755,51.87494325,1664.79516601562
"896",-16.7427997589111,-119.37502425,51.87494325,1497.87756347656
"897",-16.7451992034912,-119.29169095,51.87494325,1144.32897949219
"898",-17.774299621582,-119.20835765,51.87494325,1867.26745605469
"899",-16.3915004730225,-119.12502435,51.87494325,668
"900",-17.6054992675781,-119.04169105,51.87494325,1492.92395019531
"901",-18.2129001617432,-118.95835775,51.87494325,1777.99914550781
"902",-17.7397994995117,-118.87502445,51.87494325,1100.62097167969
"903",-17.7096996307373,-118.79169115,51.87494325,1527.62023925781
"904",-18.2134990692139,-118.70835785,51.87494325,1648
"905",-17.0254001617432,-118.62502455,51.87494325,1150.74633789062
"906",-17.6777000427246,-118.54169125,51.87494325,1344.54626464844
"907",-17.7905006408691,-118.45835795,51.87494325,1963.61535644531
"908",-18.5214996337891,-118.37502465,51.87494325,2080.41723632812
"909",-18.4692001342773,-118.29169135,51.87494325,1502.98583984375
"910",-19.2224998474121,-118.20835805,51.87494325,2244.7861328125
"911",-19.7735996246338,-118.12502475,51.87494325,2535.19750976562
"912",-18.0154991149902,-118.04169145,51.87494325,1081.50158691406
"913",-17.5207004547119,-119.95835735,51.79160995,1722.17041015625
"914",-18.0494995117188,-119.87502405,51.79160995,2238.2158203125
"915",-17.099100112915,-119.79169075,51.79160995,1745.3623046875
"916",-16.2682991027832,-119.70835745,51.79160995,826.239379882812
"917",-16.9815006256104,-119.62502415,51.79160995,1657.2978515625
"918",-17.0687999725342,-119.54169085,51.79160995,1655.2080078125
"919",-16.8556995391846,-119.45835755,51.79160995,1065.40588378906
"920",-17.0566997528076,-119.37502425,51.79160995,1829.736328125
"921",-16.5195999145508,-119.29169095,51.79160995,1002.0302734375
"922",-17.3593997955322,-119.20835765,51.79160995,1662.97277832031
"923",-16.4755001068115,-119.12502435,51.79160995,669.080017089844
"924",-17.6721000671387,-119.04169105,51.79160995,2054.33862304688
"925",-18.2894992828369,-118.95835775,51.79160995,1836.03918457031
"926",-18.2194995880127,-118.87502445,51.79160995,2109.7890625
"927",-17.8430995941162,-118.79169115,51.79160995,1120.64245605469
"928",-16.6713008880615,-118.70835785,51.79160995,1117.45947265625
"929",-16.8756999969482,-118.62502455,51.79160995,1309.08874511719
"930",-17.4985008239746,-118.54169125,51.79160995,1544.30004882812
"931",-18.3992004394531,-118.45835795,51.79160995,1542.66345214844
"932",-18.0869998931885,-118.37502465,51.79160995,1268.48999023438
"933",-18.9053993225098,-118.29169135,51.79160995,2633.56298828125
"934",-19.1009006500244,-118.20835805,51.79160995,2193.50903320312
"935",-18.6791000366211,-118.12502475,51.79160995,1567.87805175781
"936",-18.8766994476318,-118.04169145,51.79160995,2468.21044921875
"937",-16.6168003082275,-119.95835735,51.70827665,1348.849609375
"938",-17.4764003753662,-119.87502405,51.70827665,1774.67077636719
"939",-16.6907005310059,-119.79169075,51.70827665,1360.36877441406
"940",-16.0571994781494,-119.70835745,51.70827665,770.84814453125
"941",-16.6233005523682,-119.62502415,51.70827665,1320.43933105469
"942",-16.0603008270264,-119.54169085,51.70827665,1168.21704101562
"943",-16.6287002563477,-119.45835755,51.70827665,1262.32397460938
"944",-16.0429992675781,-119.37502425,51.70827665,590.17333984375
"945",-17.0365009307861,-119.29169095,51.70827665,1389.28015136719
"946",-16.558500289917,-119.20835765,51.70827665,1279.96875
"947",-16.8610992431641,-119.12502435,51.70827665,1611.90795898438
"948",-18.3484001159668,-119.04169105,51.70827665,1248.46923828125
"949",-18.3964004516602,-118.95835775,51.70827665,1802.41613769531
"950",-18.3850994110107,-118.87502445,51.70827665,2007.80810546875
"951",-17.5340995788574,-118.79169115,51.70827665,1748.02746582031
"952",-16.5053005218506,-118.70835785,51.70827665,1115.12036132812
"953",-16.4456996917725,-118.62502455,51.70827665,954.381591796875
"954",-17.985200881958,-118.54169125,51.70827665,1153.06396484375
"955",-18.5379009246826,-118.45835795,51.70827665,1944.43432617188
"956",-17.9831008911133,-118.37502465,51.70827665,1600.22802734375
"957",-18.5088005065918,-118.29169135,51.70827665,2271.79321289062
"958",-18.2796001434326,-118.20835805,51.70827665,1561.67529296875
"959",-19.1432991027832,-118.12502475,51.70827665,2331.10083007812
"960",-19.028299331665,-118.04169145,51.70827665,2285.3896484375
"961",-15.1589002609253,-119.95835735,51.62494335,410
"962",-16.0876998901367,-119.87502405,51.62494335,1427.69445800781
"963",-16.2481002807617,-119.79169075,51.62494335,1351.44055175781
"964",-15.6110000610352,-119.70835745,51.62494335,855.6328125
"965",-15.7993001937866,-119.62502415,51.62494335,1303.10131835938
"966",-16.0254993438721,-119.54169085,51.62494335,1179.76330566406
"967",-16.449800491333,-119.45835755,51.62494335,1291.38403320312
"968",-16.9074001312256,-119.37502425,51.62494335,1483.86181640625
"969",-17.1156005859375,-119.29169095,51.62494335,1820.7919921875
"970",-16.047399520874,-119.20835765,51.62494335,596.098449707031
"971",-16.7259998321533,-119.12502435,51.62494335,1161.87817382812
"972",-17.7859992980957,-119.04169105,51.62494335,1528.87561035156
"973",-17.7213001251221,-118.95835775,51.62494335,1626.96398925781
"974",-18.1840991973877,-118.87502445,51.62494335,1510.90246582031
"975",-18.0883007049561,-118.79169115,51.62494335,2237.98583984375
"976",-16.9624996185303,-118.70835785,51.62494335,1076.15124511719
"977",-16.0041007995605,-118.62502455,51.62494335,521.510803222656
"978",-16.6212005615234,-118.54169125,51.62494335,836.927185058594
"979",-16.8852996826172,-118.45835795,51.62494335,1010.91522216797
"980",-17.4969997406006,-118.37502465,51.62494335,907.470397949219
"981",-17.6956996917725,-118.29169135,51.62494335,2050.11450195312
"982",-17.5233993530273,-118.20835805,51.62494335,751.12158203125
"983",-17.8652000427246,-118.12502475,51.62494335,1570.52355957031
"984",-19.140100479126,-118.04169145,51.62494335,2255.36328125
"985",-17.0942993164062,-119.95835735,51.54161005,1913.67919921875
"986",-16.2672004699707,-119.87502405,51.54161005,1485.32446289062
"987",-15.9751996994019,-119.79169075,51.54161005,1237.28393554688
"988",-16.265100479126,-119.70835745,51.54161005,1357.87182617188
"989",-16.7695999145508,-119.62502415,51.54161005,1422.11999511719
"990",-16.3516998291016,-119.54169085,51.54161005,1174.33630371094
"991",-16.9349002838135,-119.45835755,51.54161005,1628.02478027344
"992",-16.6693000793457,-119.37502425,51.54161005,1394.33679199219
"993",-15.5670003890991,-119.29169095,51.54161005,543.418395996094
"994",-16.2940998077393,-119.20835765,51.54161005,1045.21765136719
"995",-17.0470008850098,-119.12502435,51.54161005,1306.91857910156
"996",-18.0690994262695,-119.04169105,51.54161005,1953.64660644531
"997",-17.610200881958,-118.95835775,51.54161005,1644.6328125
"998",-17.3288993835449,-118.87502445,51.54161005,1407.19616699219
"999",-18.1198997497559,-118.79169115,51.54161005,1945.57080078125
"1000",-18.1581001281738,-118.70835785,51.54161005,2015.32873535156
"1001",-17.3859996795654,-118.62502455,51.54161005,1965.30480957031
"1002",-16.6002998352051,-118.54169125,51.54161005,661.5400390625
"1003",-18.2451992034912,-118.45835795,51.54161005,2060.55688476562
"1004",-18.0958003997803,-118.37502465,51.54161005,1302.5
"1005",-17.8358993530273,-118.29169135,51.54161005,1777.19116210938
"1006",-18.4568004608154,-118.20835805,51.54161005,1626.25524902344
"1007",-18.171199798584,-118.12502475,51.54161005,1865.28881835938
"1008",-18.3640003204346,-118.04169145,51.54161005,1918.62963867188
"1009",-17.7980995178223,-119.95835735,51.45827675,2154.11279296875
"1010",-16.9776992797852,-119.87502405,51.45827675,1397.90405273438
"1011",-17.6072006225586,-119.79169075,51.45827675,2020.84484863281
"1012",-16.8535995483398,-119.70835745,51.45827675,1118.40075683594
"1013",-16.8719005584717,-119.62502415,51.45827675,1629.73034667969
"1014",-16.2462005615234,-119.54169085,51.45827675,954.074279785156
"1015",-15.1765003204346,-119.45835755,51.45827675,424
"1016",-16.4465999603271,-119.37502425,51.45827675,1189.45361328125
"1017",-16.9361000061035,-119.29169095,51.45827675,1585
"1018",-16.6261005401611,-119.20835765,51.45827675,1550.93676757812
"1019",-16.8367004394531,-119.12502435,51.45827675,1508.62963867188
"1020",-17.1595993041992,-119.04169105,51.45827675,1044.443359375
"1021",-17.3540000915527,-118.95835775,51.45827675,1652.83190917969
"1022",-16.3579006195068,-118.87502445,51.45827675,892.389587402344
"1023",-17.9836006164551,-118.79169115,51.45827675,1725.28820800781
"1024",-17.7717990875244,-118.70835785,51.45827675,1491.87023925781
"1025",-17.8808002471924,-118.62502455,51.45827675,1964.70349121094
"1026",-16.9396991729736,-118.54169125,51.45827675,982.921630859375
"1027",-16.0151996612549,-118.45835795,51.45827675,568
"1028",-17.610200881958,-118.37502465,51.45827675,1590.08520507812
"1029",-18.0223007202148,-118.29169135,51.45827675,2260.9775390625
"1030",-17.2217998504639,-118.20835805,51.45827675,1437.73840332031
"1031",-18.1327991485596,-118.12502475,51.45827675,1709.33312988281
"1032",-18.475700378418,-118.04169145,51.45827675,2179.77099609375
"1033",-17.3169994354248,-119.95835735,51.37494345,2041.89038085938
"1034",-16.3311004638672,-119.87502405,51.37494345,916.571960449219
"1035",-16.7751998901367,-119.79169075,51.37494345,1526.82238769531
"1036",-16.0930995941162,-119.70835745,51.37494345,1130.21118164062
"1037",-16.5559997558594,-119.62502415,51.37494345,1174.62536621094
"1038",-16.8512992858887,-119.54169085,51.37494345,1565.716796875
"1039",-15.0932998657227,-119.45835755,51.37494345,515.533569335938
"1040",-16.4286003112793,-119.37502425,51.37494345,1135.623046875
"1041",-16.877799987793,-119.29169095,51.37494345,1642.50939941406
"1042",-16.4640007019043,-119.20835765,51.37494345,675.080017089844
"1043",-16.8243007659912,-119.12502435,51.37494345,1550.45922851562
"1044",-17.4279003143311,-119.04169105,51.37494345,1662.73364257812
"1045",-16.2644996643066,-118.95835775,51.37494345,941.753601074219
"1046",-16.2994995117188,-118.87502445,51.37494345,1298.6396484375
"1047",-16.8589000701904,-118.79169115,51.37494345,922.87109375
"1048",-16.5701999664307,-118.70835785,51.37494345,722.136901855469
"1049",-18.0380992889404,-118.62502455,51.37494345,1960.69140625
"1050",-17.4533996582031,-118.54169125,51.37494345,874.081604003906
"1051",-16.1287994384766,-118.45835795,51.37494345,1109.34484863281
"1052",-17.0527992248535,-118.37502465,51.37494345,1337.61755371094
"1053",-18.104700088501,-118.29169135,51.37494345,1954.80590820312
"1054",-18.2406997680664,-118.20835805,51.37494345,1940.27685546875
"1055",-18.0086002349854,-118.12502475,51.37494345,1794.79602050781
"1056",-18.1427001953125,-118.04169145,51.37494345,906.10400390625
"1057",-15.7912998199463,-119.95835735,51.29161015,1101.99279785156
"1058",-15.6330995559692,-119.87502405,51.29161015,1178.72644042969
"1059",-15.4947004318237,-119.79169075,51.29161015,657.119323730469
"1060",-16.1390991210938,-119.70835745,51.29161015,1081.39953613281
"1061",-16.2315998077393,-119.62502415,51.29161015,1282.51965332031
"1062",-15.8267002105713,-119.54169085,51.29161015,1167.62390136719
"1063",-14.9256000518799,-119.45835755,51.29161015,408
"1064",-16.4088001251221,-119.37502425,51.29161015,1425.85302734375
"1065",-16.2465991973877,-119.29169095,51.29161015,1299.74475097656
"1066",-15.8634004592896,-119.20835765,51.29161015,740.928771972656
"1067",-16.1483993530273,-119.12502435,51.29161015,686.597717285156
"1068",-15.9469003677368,-119.04169105,51.29161015,933.423645019531
"1069",-15.3803997039795,-118.95835775,51.29161015,709.446411132812
"1070",-15.9223003387451,-118.87502445,51.29161015,929.310485839844
"1071",-17.8024005889893,-118.79169115,51.29161015,1920.87390136719
"1072",-17.5825996398926,-118.70835785,51.29161015,2030.17919921875
"1073",-18.1928997039795,-118.62502455,51.29161015,2071.72900390625
"1074",-19.0813007354736,-118.54169125,51.29161015,2530.26489257812
"1075",-18.181999206543,-118.45835795,51.29161015,1406.02111816406
"1076",-16.9993991851807,-118.37502465,51.29161015,2139.42358398438
"1077",-16.3623008728027,-118.29169135,51.29161015,637.288818359375
"1078",-17.0969009399414,-118.20835805,51.29161015,956.031982421875
"1079",-17.7830009460449,-118.12502475,51.29161015,1084.67687988281
"1080",-18.3731994628906,-118.04169145,51.29161015,2381.61450195312
"1081",-15.4357995986938,-119.95835735,51.20827685,1086.54797363281
"1082",-15.4659996032715,-119.87502405,51.20827685,1024.67260742188
"1083",-16.2243995666504,-119.79169075,51.20827685,1186.01196289062
"1084",-16.721399307251,-119.70835745,51.20827685,1495.78637695312
"1085",-15.9750995635986,-119.62502415,51.20827685,1099.84790039062
"1086",-14.8095998764038,-119.54169085,51.20827685,408
"1087",-16.2928009033203,-119.45835755,51.20827685,1530.04638671875
"1088",-17.2808990478516,-119.37502425,51.20827685,1482.00927734375
"1089",-17.7276992797852,-119.29169095,51.20827685,2037.11437988281
"1090",-17.4006004333496,-119.20835765,51.20827685,1976.36975097656
"1091",-16.9426002502441,-119.12502435,51.20827685,1539.53918457031
"1092",-15.5458002090454,-119.04169105,51.20827685,687.132873535156
"1093",-14.7496995925903,-118.95835775,51.20827685,450.925659179688
"1094",-16.4046001434326,-118.87502445,51.20827685,1707.68957519531
"1095",-17.0603008270264,-118.79169115,51.20827685,1223.0908203125
"1096",-17.0363006591797,-118.70835785,51.20827685,1620.84643554688
"1097",-17.5932998657227,-118.62502455,51.20827685,2017.51135253906
"1098",-18.5919990539551,-118.54169125,51.20827685,2341.57861328125
"1099",-17.8314990997314,-118.45835795,51.20827685,1996.1142578125
"1100",-17.4074993133545,-118.37502465,51.20827685,1458.49438476562
"1101",-17.3206005096436,-118.29169135,51.20827685,1570.86804199219
"1102",-16.4104995727539,-118.20835805,51.20827685,568
"1103",-17.5907001495361,-118.12502475,51.20827685,1260.60083007812
"1104",-18.4664993286133,-118.04169145,51.20827685,2488.8623046875
"1105",-15.7299003601074,-119.95835735,51.12494355,1381.6416015625
"1106",-15.4091997146606,-119.87502405,51.12494355,624.626098632812
"1107",-16.3036003112793,-119.79169075,51.12494355,1368.25915527344
"1108",-15.15149974823,-119.70835745,51.12494355,858.171997070312
"1109",-15.0693998336792,-119.62502415,51.12494355,629.98828125
"1110",-15.9078998565674,-119.54169085,51.12494355,1129.89758300781
"1111",-16.1772003173828,-119.45835755,51.12494355,1015.67120361328
"1112",-16.9587993621826,-119.37502425,51.12494355,1271.64099121094
"1113",-17.0133991241455,-119.29169095,51.12494355,1706.58825683594
"1114",-16.6914005279541,-119.20835765,51.12494355,1042.7353515625
"1115",-17.2443008422852,-119.12502435,51.12494355,1977.99987792969
"1116",-15.0030002593994,-119.04169105,51.12494355,566.744018554688
"1117",-15.3673000335693,-118.95835775,51.12494355,1121.03479003906
"1118",-15.5975999832153,-118.87502445,51.12494355,735.379211425781
"1119",-17.4349994659424,-118.79169115,51.12494355,1836.8798828125
"1120",-16.4850997924805,-118.70835785,51.12494355,1378.58093261719
"1121",-16.638500213623,-118.62502455,51.12494355,812.836547851562
"1122",-17.4277000427246,-118.54169125,51.12494355,1111.52465820312
"1123",-18.0764999389648,-118.45835795,51.12494355,2440.44946289062
"1124",-17.1459007263184,-118.37502465,51.12494355,1293.88598632812
"1125",-17.3806991577148,-118.29169135,51.12494355,1885.5751953125
"1126",-16.1594009399414,-118.20835805,51.12494355,688.204772949219
"1127",-18.0053997039795,-118.12502475,51.12494355,1349.16577148438
"1128",-18.543399810791,-118.04169145,51.12494355,1983.61096191406
"1129",-15.9849004745483,-119.95835735,51.04161025,1363.6630859375
"1130",-16.0562992095947,-119.87502405,51.04161025,1110.18798828125
"1131",-15.5420999526978,-119.79169075,51.04161025,1454.02392578125
"1132",-15.2728004455566,-119.70835745,51.04161025,695.668029785156
"1133",-17.2162990570068,-119.62502415,51.04161025,1875.88562011719
"1134",-17.0256996154785,-119.54169085,51.04161025,1586.51196289062
"1135",-15.8255996704102,-119.45835755,51.04161025,714.376770019531
"1136",-16.1082000732422,-119.37502425,51.04161025,921.149597167969
"1137",-16.7702007293701,-119.29169095,51.04161025,1398.13684082031
"1138",-16.7171001434326,-119.20835765,51.04161025,1313.041015625
"1139",-16.5177993774414,-119.12502435,51.04161025,1140.39453125
"1140",-14.805100440979,-119.04169105,51.04161025,347
"1141",-15.0102996826172,-118.95835775,51.04161025,347
"1142",-16.6424007415771,-118.87502445,51.04161025,1201.17370605469
"1143",-17.2838001251221,-118.79169115,51.04161025,1297.37023925781
"1144",-15.8680000305176,-118.70835785,51.04161025,713.741577148438
"1145",-16.9011001586914,-118.62502455,51.04161025,1656.33325195312
"1146",-17.1350994110107,-118.54169125,51.04161025,978.98876953125
"1147",-17.5410003662109,-118.45835795,51.04161025,1508.072265625
"1148",-17.3435001373291,-118.37502465,51.04161025,1530.35681152344
"1149",-16.3124008178711,-118.29169135,51.04161025,993.56640625
"1150",-15.8045997619629,-118.20835805,51.04161025,482.256591796875
"1151",-17.3327007293701,-118.12502475,51.04161025,1539.46801757812
"1152",-16.9692001342773,-118.04169145,51.04161025,1338.46020507812
